business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 33.9752269, 'lng': -117.485044}, 'viewport': {'northeast': {'lat': 33.97647757989272, 'lng': -117.4836804201072}, 'southwest': {'lat': 33.97377792010727, 'lng': -117.4863800798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,McPherson Engineering,{'open_now': True},"[{'height': 492, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106200831459165791484"">McPherson Engineering</a>'], 'photo_reference': 'AWU5eFiB_xQyt9BcgYrtUqb7NjWUN_qoa7ni1xJ8e863YilO6_i-wDTC0tyS_Fw8GRD4ie6ea-I3aaSuaJWpZ_vStcJ0lAYog_jw3sYoAJl6FaY8ts8CEbfKLn9q4l1VJP644KfWW5Q9Rk9FqgaUnV4AKxJSLwVjvzili4BbHbl1iF6xxfBC', 'width': 749}]",ChIJ73LvH9s1w4ARdUKboknf6Bg,"{'compound_code': 'XGG7+3X Jurupa Valley, California', 'global_code': '8554XGG7+3X'}",5.0,ChIJ73LvH9s1w4ARdUKboknf6Bg,GOOGLE,"['point_of_interest', 'establishment']",6,"9240 Limonite Ave, Jurupa Valley"
OPERATIONAL,"{'location': {'lat': 33.8888804, 'lng': -117.5212424}, 'viewport': {'northeast': {'lat': 33.89015592989271, 'lng': -117.5198072201073}, 'southwest': {'lat': 33.88745627010727, 'lng': -117.5225068798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nexus Engineering Services,,,ChIJOSkTxJO33IARFPoMagC87Ew,"{'compound_code': 'VFQH+HG Corona, California', 'global_code': '8554VFQH+HG'}",0.0,ChIJOSkTxJO33IARFPoMagC87Ew,GOOGLE,"['point_of_interest', 'establishment']",0,"420 N McKinley St suite 111-415, Corona"
OPERATIONAL,"{'location': {'lat': 33.8374001, 'lng': -117.9065748}, 'viewport': {'northeast': {'lat': 33.83879702989272, 'lng': -117.9052267201073}, 'southwest': {'lat': 33.83609737010728, 'lng': -117.9079263798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,J.S. Enterprises,,,ChIJXbYzOsXX3IARaPianYwzOUc,"{'compound_code': 'R3PV+X9 Anaheim, California', 'global_code': '8554R3PV+X9'}",0.0,ChIJXbYzOsXX3IARaPianYwzOUc,GOOGLE,"['point_of_interest', 'establishment']",0,"Audio,Video, Mobile Mechanic\\**Anywhere/Anytime**, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.8598315, 'lng': -117.8061784}, 'viewport': {'northeast': {'lat': 33.86122147989272, 'lng': -117.8048216201073}, 'southwest': {'lat': 33.85852182010728, 'lng': -117.8075212798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MDC Engineers,,,ChIJbXAqtWvV3IARHL-B9HdqO4Q,"{'compound_code': 'V56V+2G Anaheim, California', 'global_code': '8554V56V+2G'}",0.0,ChIJbXAqtWvV3IARHL-B9HdqO4Q,GOOGLE,"['point_of_interest', 'establishment']",0,"5101 E La Palma Ave #205, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.8988226, 'lng': -117.5374571}, 'viewport': {'northeast': {'lat': 33.90016802989273, 'lng': -117.5360092201073}, 'southwest': {'lat': 33.89746837010728, 'lng': -117.5387088798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Falcon Engineering,,,ChIJYdbBOu633IARdgTzG78v--4,"{'compound_code': 'VFX7+G2 Corona, California', 'global_code': '8554VFX7+G2'}",0.0,ChIJYdbBOu633IARdgTzG78v--4,GOOGLE,"['point_of_interest', 'establishment']",0,"1020 Aquino Cir, Corona"
OPERATIONAL,"{'location': {'lat': 34.10026, 'lng': -117.8151479}, 'viewport': {'northeast': {'lat': 34.10170697989273, 'lng': -117.8137608701073}, 'southwest': {'lat': 34.09900732010728, 'lng': -117.8164605298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Young Engineering & Manufacturing Co Inc,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105335830307710997815"">Steven Mungari</a>'], 'photo_reference': 'AWU5eFjUhOiENKREKti90YHLYjbb_eetRp51VMGEL5d0Bjei4bzlwRj6KHsGSIKKgoocTUf6_ygA9UlO_dLExCrDmWB7vnghOKEtKWBhDmAY5C9YDyfZsbBHoByVro_UeF3BC_sKszMA-HjFQTnYotRKwCbvp-jyM5nsxKs5SK1FpI9usAsT', 'width': 2048}]",ChIJAzbW7CQvw4ARms3y02Gdj-U,"{'compound_code': '452M+3W San Dimas, California', 'global_code': '8564452M+3W'}",0.0,ChIJAzbW7CQvw4ARms3y02Gdj-U,GOOGLE,"['point_of_interest', 'establishment']",0,"560 W Terrace Dr, San Dimas"
OPERATIONAL,"{'location': {'lat': 33.89547830000001, 'lng': -117.4864071}, 'viewport': {'northeast': {'lat': 33.89675817989273, 'lng': -117.4850531201073}, 'southwest': {'lat': 33.89405852010729, 'lng': -117.4877527798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stewart Design and Engineering,{'open_now': True},"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105053972546892266772"">A Google User</a>'], 'photo_reference': 'AWU5eFg0QBxbHU4AhCgbyjIVj84c-xcgCzJQNSWcRzGPpHKm3y3FSqdTExKIJypPyTZlTw6Nrb-MOKWFbxEyC4SvQ-PTSsScnVfVt5DmkIBTM1gQS9r5Sbx4ZLdckCFi1KDs0LltYnLrhL53QQFxePd03KAC-Oe3JmWIa08c8qA93Ar-_WbN', 'width': 640}]",ChIJVVVeUGgsw4ARPVq7EB7xKX4,"{'compound_code': 'VGW7+5C Riverside, California', 'global_code': '8554VGW7+5C'}",5.0,ChIJVVVeUGgsw4ARPVq7EB7xKX4,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",4,"11671 Sterling Ave Unit J, Riverside"
OPERATIONAL,"{'location': {'lat': 33.859634, 'lng': -117.8398817}, 'viewport': {'northeast': {'lat': 33.86102522989273, 'lng': -117.8384909201072}, 'southwest': {'lat': 33.85832557010728, 'lng': -117.8411905798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anacal Engineering Co,{'open_now': True},,ChIJQ1bWpkLW3IARwnDY1_ebP98,"{'compound_code': 'V556+R2 Anaheim, California', 'global_code': '8554V556+R2'}",0.0,ChIJQ1bWpkLW3IARwnDY1_ebP98,GOOGLE,"['point_of_interest', 'establishment']",0,"1211 N Tustin Ave, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.8549151, 'lng': -117.5366876}, 'viewport': {'northeast': {'lat': 33.85631792989272, 'lng': -117.5354750201073}, 'southwest': {'lat': 33.85361827010728, 'lng': -117.5381746798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KWC ENGINEERS,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109976524010835637160"">A Google User</a>'], 'photo_reference': 'AWU5eFjAioS1Q5fpA8_5L51JyPZcbgwc8so1VM_d98vYIZyopex2k_3NeiI8IMdR57wNbGwoRSf2uf0p0sCDCx70UV4Z-9y8dUR-iUol9VFKOtKEbwoISkI6JubmDUNiAz0BNYftP32ZhvmgrByv8yC58p8JEbViUA2lJE1CjJkxFCFIbwK-', 'width': 6016}]",ChIJsRLSExK43IARr5qd5XL2bpo,"{'compound_code': 'VF37+X8 Corona, California', 'global_code': '8554VF37+X8'}",5.0,ChIJsRLSExK43IARr5qd5XL2bpo,GOOGLE,"['point_of_interest', 'establishment']",3,"1880 Compton Ave, Corona"
OPERATIONAL,"{'location': {'lat': 34.1116605, 'lng': -117.6790055}, 'viewport': {'northeast': {'lat': 34.11301062989273, 'lng': -117.6775808201073}, 'southwest': {'lat': 34.11031097010729, 'lng': -117.6802804798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Valued Engineering Inc,{'open_now': True},"[{'height': 303, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106703629274031482767"">Valued Engineering Inc</a>'], 'photo_reference': 'AWU5eFi3dql92vdy41oEi6dQO9-GnNhlaR7kMcExTkPHG6XOmDjxIrooQjN3-SGwZJRP0rk8KcYHlnr4TknqUhvZlRmmF8BG2fMFuuE5WKW8g_IfcmvawdurtNIAO99vl3JR45zTij2ge3eX_fDqLLgTpjV07WcZMIXj-JYll4r-17OUbI22', 'width': 303}]",ChIJa4RyRnAxw4ARwATxL5VCkBw,"{'compound_code': '486C+M9 Upland, California', 'global_code': '8564486C+M9'}",0.0,ChIJa4RyRnAxw4ARwATxL5VCkBw,GOOGLE,"['point_of_interest', 'establishment']",0,"1529 W 13th St Suite G, Upland"
OPERATIONAL,"{'location': {'lat': 33.9536962, 'lng': -117.5858571}, 'viewport': {'northeast': {'lat': 33.95490932989272, 'lng': -117.5845705201072}, 'southwest': {'lat': 33.95220967010727, 'lng': -117.5872701798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Delta Tech Mechanical,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116197393922648620065"">A Google User</a>'], 'photo_reference': 'AWU5eFgF-yWR9JGbzKDKm-B_bdDXyGlpDLLs2_vhg9U4Niax9nHsD_a-ETN36WJfk9BgMvfex80uR0L_7R9rAMprG3bfmhyoKJctCvYorD9zQtuaJ-vh_zanIR1vSb44QlQl-hff5pVuH9g58Ir7aJB7tbwdJgGAfH1MHyZ3awSaaHVUdWMo', 'width': 3024}]",ChIJwSWtuC3L3IARMdiGw73BV74,"{'compound_code': 'XC37+FM Eastvale, California', 'global_code': '8554XC37+FM'}",5.0,ChIJwSWtuC3L3IARMdiGw73BV74,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",2,"13892 Gardenia Ct, Eastvale"
OPERATIONAL,"{'location': {'lat': 33.8476169, 'lng': -117.8612358}, 'viewport': {'northeast': {'lat': 33.84893167989272, 'lng': -117.8599090701072}, 'southwest': {'lat': 33.84623202010727, 'lng': -117.8626087298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"NKS Mechanical Contracting, Inc.",{'open_now': True},,ChIJx7iDyO7W3IARaAC-zQY0Ypo,"{'compound_code': 'R4XQ+3G Anaheim, California', 'global_code': '8554R4XQ+3G'}",5.0,ChIJx7iDyO7W3IARaAC-zQY0Ypo,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",1,"2971 E White Star Ave, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.9094376, 'lng': -117.8556914}, 'viewport': {'northeast': {'lat': 33.91071177989271, 'lng': -117.8544189701073}, 'southwest': {'lat': 33.90801212010727, 'lng': -117.8571186298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Infrastructure Engineers,{'open_now': True},,ChIJVVWFdl3U3IARIusneHIoE4k,"{'compound_code': 'W45V+QP Brea, California', 'global_code': '8554W45V+QP'}",4.7,ChIJVVWFdl3U3IARIusneHIoE4k,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",29,"3060 Saturn St, Brea"
OPERATIONAL,"{'location': {'lat': 34.0567914, 'lng': -117.7303151}, 'viewport': {'northeast': {'lat': 34.05800197989272, 'lng': -117.7289591201073}, 'southwest': {'lat': 34.05530232010728, 'lng': -117.7316587798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BAS Engineering,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113483408264568917679"">Jose Melendez</a>'], 'photo_reference': 'AWU5eFjTouiIdwfoO_zKbLx4LY_MYsZ33HY-3SfnI_B45xicoOTticfE0KagadNoMovFwCbtKEfl5WQnlYX_FPbOXdqjbPQjGM3G3HkN27lvrS30HZEm1OSoyE1oZnfwEpv_xEJXbE9f_igjQJ2z6xkxkoxc1uDJTCHTW9-fMJ7i6PFM86Yc', 'width': 5312}]",ChIJ8_D1og4yw4AR9Y2DXyH2jZU,"{'compound_code': '3749+PV Pomona, California', 'global_code': '85643749+PV'}",0.0,ChIJ8_D1og4yw4AR9Y2DXyH2jZU,GOOGLE,"['point_of_interest', 'establishment']",0,"1315 4th St, Pomona"
OPERATIONAL,"{'location': {'lat': 34.0937986, 'lng': -117.7602996}, 'viewport': {'northeast': {'lat': 34.09511167989272, 'lng': -117.7589718701072}, 'southwest': {'lat': 34.09241202010728, 'lng': -117.7616715298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,E L Engineering Corporation.,{'open_now': True},,ChIJ_bDsDDguw4ARAI10nYNdRPI,"{'compound_code': '36VQ+GV La Verne, California', 'global_code': '856436VQ+GV'}",3.0,ChIJ_bDsDDguw4ARAI10nYNdRPI,GOOGLE,"['plumber', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']",2,"2705 Sierra Way #1, La Verne"
OPERATIONAL,"{'location': {'lat': 33.8818783, 'lng': -117.8829009}, 'viewport': {'northeast': {'lat': 33.88316612989272, 'lng': -117.8815500201073}, 'southwest': {'lat': 33.88046647010728, 'lng': -117.8842496798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Mechanical Engineering and Civil Engineering Labs,,,ChIJ7yoj89nV3IARVSESGFfO0kg,"{'compound_code': 'V4J8+QR Fullerton, California', 'global_code': '8554V4J8+QR'}",0.0,ChIJ7yoj89nV3IARVSESGFfO0kg,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,Fullerton
OPERATIONAL,"{'location': {'lat': 33.9537094, 'lng': -117.4776824}, 'viewport': {'northeast': {'lat': 33.95510262989273, 'lng': -117.4761874701073}, 'southwest': {'lat': 33.95240297010728, 'lng': -117.4788871298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Engineer,,,ChIJq7_UHb633IARvme1x3B6RGM,"{'compound_code': 'XG3C+FW Riverside, California', 'global_code': '8554XG3C+FW'}",0.0,ChIJq7_UHb633IARvme1x3B6RGM,GOOGLE,"['point_of_interest', 'establishment']",0,"6885 Astoria Dr, Riverside"
OPERATIONAL,"{'location': {'lat': 34.0851023, 'lng': -117.5865448}, 'viewport': {'northeast': {'lat': 34.08654427989271, 'lng': -117.5851964701072}, 'southwest': {'lat': 34.08384462010727, 'lng': -117.5878961298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"American Mechanical and Manufacturing, Inc.",{'open_now': True},"[{'height': 1112, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115820221557753416945"">A Google User</a>'], 'photo_reference': 'AWU5eFh25qEEmboUHShiAhdnjGCLwvvukwkCovxDH1SD0EPoCqw8M8useYfRpzIg1Vduf4lWH_Up3BODYtMyC1qfPU6doLf4Z6J-UytGxbJQGsda3nPmjpZGF9B2xfmfZjDpIlDEKKgUw_E5ElPd2ogKeietU_c8Z5jEwIlAdpMsTDDQmSWe', 'width': 1433}]",ChIJEVG1oZo1w4ARZDwy7-nJzHk,"{'compound_code': '3CP7+29 Rancho Cucamonga, California', 'global_code': '85643CP7+29'}",0.0,ChIJEVG1oZo1w4ARZDwy7-nJzHk,GOOGLE,"['point_of_interest', 'establishment']",0,"10096 6th St Stuite B, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 33.8826557, 'lng': -117.5992918}, 'viewport': {'northeast': {'lat': 33.88362562989272, 'lng': -117.5982390701073}, 'southwest': {'lat': 33.88092597010728, 'lng': -117.6009387298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Farah Engineering Group,,,ChIJOdgI1fXI3IARM_Py7g5hRYw,"{'compound_code': 'VCM2+37 Corona, California', 'global_code': '8554VCM2+37'}",0.0,ChIJOdgI1fXI3IARM_Py7g5hRYw,GOOGLE,"['point_of_interest', 'establishment']",0,"1787 Pomona Rd # K, Corona"
OPERATIONAL,"{'location': {'lat': 33.8590184, 'lng': -117.805635}, 'viewport': {'northeast': {'lat': 33.86046327989271, 'lng': -117.8042815201073}, 'southwest': {'lat': 33.85776362010727, 'lng': -117.8069811798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Flow Mechanical,{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107810543513567801709"">A Google User</a>'], 'photo_reference': 'AWU5eFgMhpBxAtQH4nxpN3G7OzOk2J7qFWzmGkXxkF_nj11O1sf_PJgtacaLB9SUkjaprNmTKOvljSvwonS6vbM4oGD6EJz5xfhcbDBRZDuygZVShVCG5nbU1Eyn1A1U03tN1mdEqac_m9UwyuhT6G2pJrmJyJOMCRn4LK4zat9iNhnDW8uz', 'width': 4032}]",ChIJEaVIohfR3IARfeJshMcWXCg,"{'compound_code': 'V55V+JP Anaheim, California', 'global_code': '8554V55V+JP'}",5.0,ChIJEaVIohfR3IARfeJshMcWXCg,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",1,"5120 E La Palma Ave, Anaheim"
OPERATIONAL,"{'location': {'lat': 34.0923135, 'lng': -117.8820158}, 'viewport': {'northeast': {'lat': 34.09370072989272, 'lng': -117.8803326201073}, 'southwest': {'lat': 34.09100107010727, 'lng': -117.8830322798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Los Angeles Engineering Inc,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106329779552393293072"">Sergio Bernal</a>'], 'photo_reference': 'AWU5eFhNFYrOnAzi5MiYRraPLGfRG7QQCH8HWzYpSEdDg0Y8KHaiROEfvsUh66P7Nd3FGXkjkLsLL4cDj-sbrPVfQcYTAdMNSQeDP-EFbWZq50D0MoaiF1TMYq_od1rtfNjUAij4iNk2PQg0unGl-SwAc_-ylJ3x8h7uBIHdUrayv7uBTItS', 'width': 3024}]",ChIJCYUokl4ow4ARpcr3pF-lx04,"{'compound_code': '34R9+W5 Covina, California', 'global_code': '856434R9+W5'}",4.8,ChIJCYUokl4ow4ARpcr3pF-lx04,GOOGLE,"['point_of_interest', 'establishment']",16,"633 N Barranca Ave, Covina"
OPERATIONAL,"{'location': {'lat': 33.8482501, 'lng': -117.8977197}, 'viewport': {'northeast': {'lat': 33.84961052989272, 'lng': -117.8963721201073}, 'southwest': {'lat': 33.84691087010728, 'lng': -117.8990717798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arklamb Engineering,,,ChIJ16vytmvW3IARA75ExZv1Lu0,"{'compound_code': 'R4X2+8W Anaheim, California', 'global_code': '8554R4X2+8W'}",0.0,ChIJ16vytmvW3IARA75ExZv1Lu0,GOOGLE,"['point_of_interest', 'establishment']",0,"1030 N Acacia St, Anaheim"
OPERATIONAL,"{'location': {'lat': 34.0472179, 'lng': -117.6312771}, 'viewport': {'northeast': {'lat': 34.04850377989272, 'lng': -117.6299275701073}, 'southwest': {'lat': 34.04580412010727, 'lng': -117.6326272298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Innovative Mechanical Services,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102298378093458102358"">ogcranedog1020</a>'], 'photo_reference': 'AWU5eFie3SaRbY8wDR3YS_4PG_-n5HrlafmaYyLCZfJEDdJKRSOcg4hCOj5nR_E5mXTPAn6LvcnF7-aF7OcREK1nhnrR4wMjgZOWpQh0sAYg3oGRyP_QcJmyh_87gffzWDYKAbYzl8OMjZISBBpiLE3VydlGFGGTTp4KdtPGoeIfnGXlmgdq', 'width': 2560}]",ChIJn3aaxJw0w4ARdClM-zARKxY,"{'compound_code': '29W9+VF Ontario, California', 'global_code': '856429W9+VF'}",0.0,ChIJn3aaxJw0w4ARdClM-zARKxY,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",0,"1443 S Cucamonga Ave, Ontario"
OPERATIONAL,"{'location': {'lat': 34.1270387, 'lng': -117.8233495}, 'viewport': {'northeast': {'lat': 34.12832852989272, 'lng': -117.8221338201073}, 'southwest': {'lat': 34.12562887010728, 'lng': -117.8248334798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PBS Engineers,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101026296084553328438"">Charles Cruz</a>'], 'photo_reference': 'AWU5eFhq0rt7ZTa42hh_dI4g2CMOIJGgBdx3JkSv4KNnj3nKL8A9HHOmQSqSWcCh3alfXD1mvEOhbSUVoUbE7mdFmtHthkgfo_EXDrEUUX5P8axhXw8SPeY2Wq-0xvw0w5nan6Di8nSaparCZs41hM2DeqSdhQb9sb2mZs7A42mgtSvsYG3g', 'width': 4032}]",ChIJ2yG07lYvw4ARP1vUT_yn4TA,"{'compound_code': '45GG+PH Glendora, California', 'global_code': '856445GG+PH'}",4.9,ChIJ2yG07lYvw4ARP1vUT_yn4TA,GOOGLE,"['point_of_interest', 'establishment']",9,"2100 E Rte 66, Glendora"
OPERATIONAL,"{'location': {'lat': 33.9515641, 'lng': -117.5835955}, 'viewport': {'northeast': {'lat': 33.95295707989272, 'lng': -117.5822454701073}, 'southwest': {'lat': 33.95025742010728, 'lng': -117.5849451298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kewo Engineering Corporation,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116886884466158447231"">A Google User</a>'], 'photo_reference': 'AWU5eFg7fBw1idGIVpx5F1Yme-v5mUe0bWxNSoeeeoqoD-mXUVxZGHIcZb4pdVcMPggVrYcDSsjjxqAaVRhxUp512rIG89SXFw4s-sHUIsJXcW8lYGQQtHPH37o7W6a_sz8QV8VZ8n0auKU1zuI3O8BpyDsTby-oUbgd-0jWaLg1ecn_xzEH', 'width': 4032}]",ChIJ0e9lDk2xwoAR4sUpjMjWNZE,"{'compound_code': 'XC28+JH Eastvale, California', 'global_code': '8554XC28+JH'}",0.0,ChIJ0e9lDk2xwoAR4sUpjMjWNZE,GOOGLE,"['point_of_interest', 'establishment']",0,"13760 Hunters Run Ct, Eastvale"
OPERATIONAL,"{'location': {'lat': 34.095135, 'lng': -117.661764}, 'viewport': {'northeast': {'lat': 34.09695747989272, 'lng': -117.6604108201073}, 'southwest': {'lat': 34.09425782010727, 'lng': -117.6631104798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,JE & B Engineering Inc,{'open_now': True},,ChIJKwKpCxrWwoAR27gZWHxJgQk,"{'compound_code': '38WQ+37 Upland, California', 'global_code': '856438WQ+37'}",0.0,ChIJKwKpCxrWwoAR27gZWHxJgQk,GOOGLE,"['point_of_interest', 'establishment']",0,"832 W 9th St, Upland"
OPERATIONAL,"{'location': {'lat': 33.8543121, 'lng': -117.5370168}, 'viewport': {'northeast': {'lat': 33.85554052989272, 'lng': -117.5356247701073}, 'southwest': {'lat': 33.85284087010728, 'lng': -117.5383244298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Inland Engineering Services,{'open_now': True},"[{'height': 404, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101302331883542604063"">101302331883542604063</a>'], 'photo_reference': 'AWU5eFiF6b5F6UYPlRsWY_JXUhB1_UVWSXTQfvuv3s9mm2LhQeiJTa09NkwG4DbZ2lRT74f8W_tzWMCDZcDyGMX0yPCuYpL2h_ubG63g9_RBwY-ZenI1zF9ZHaVKZCczP0ua6o-phmpNMo5JIi8t9KUkogu4W6FBduN_dqLQl6NY2Gl6YRTb', 'width': 514}]",ChIJ0cRT1eC43IAR1TARHf26a1o,"{'compound_code': 'VF37+P5 Corona, California', 'global_code': '8554VF37+P5'}",4.5,ChIJ0cRT1eC43IAR1TARHf26a1o,GOOGLE,"['point_of_interest', 'establishment']",6,"1373 Old Temescal Rd, Corona"
